"","SEX","MAJOR","ACCEPT"
"4241","female","F        ","no"
"4242","female","F        ","no"
"4243","female","F        ","no"
"4244","female","F        ","no"
"4245","female","F        ","no"
"4246","female","F        ","no"
"4247","female","F        ","no"
"4248","female","F        ","no"
"4249","female","F        ","no"
"4250","female","F        ","no"
"4251","female","F        ","no"
"4252","female","F        ","no"
"4253","female","F        ","no"
"4254","female","F        ","no"
"4255","female","F        ","no"
"4256","female","F        ","no"
"4257","female","F        ","no"
"4258","female","F        ","no"
"4259","female","F        ","no"
"4260","female","F        ","no"
"4261","female","F        ","no"
"4262","female","F        ","no"
"4263","female","F        ","no"
"4264","female","F        ","no"
"4265","female","F        ","no"
"4266","female","F        ","no"
"4267","female","F        ","no"
"4268","female","F        ","no"
"4269","female","F        ","no"
"4270","female","F        ","no"
"4271","female","F        ","no"
"4272","female","F        ","no"
"4273","female","F        ","no"
"4274","female","F        ","no"
"4275","female","F        ","no"
"4276","female","F        ","no"
"4277","female","F        ","no"
"4278","female","F        ","no"
"4279","female","F        ","no"
"4280","female","F        ","no"
"4281","female","F        ","no"
"4282","female","F        ","no"
"4283","female","F        ","no"
"4284","female","F        ","no"
"4285","female","F        ","no"
"4286","female","F        ","no"
"4287","female","F        ","no"
"4288","female","F        ","no"
"4289","female","F        ","no"
"4290","female","F        ","no"
"4291","female","F        ","no"
"4292","female","F        ","no"
"4293","female","F        ","no"
"4294","female","F        ","no"
"4295","female","F        ","no"
"4296","female","F        ","no"
"4297","female","F        ","no"
"4298","female","F        ","no"
"4299","female","F        ","no"
"4300","female","F        ","no"
"4301","female","F        ","no"
"4302","female","F        ","no"
"4303","female","F        ","no"
"4304","female","F        ","no"
"4305","female","F        ","no"
"4306","female","F        ","no"
"4307","female","F        ","no"
"4308","female","F        ","no"
"4309","female","F        ","no"
"4310","female","F        ","no"
"4311","female","F        ","no"
"4312","female","F        ","no"
"4313","female","F        ","no"
"4314","female","F        ","no"
"4315","female","F        ","no"
"4316","female","F        ","no"
"4317","female","F        ","no"
"4318","female","F        ","no"
"4319","female","F        ","no"
"4320","female","F        ","no"
"4321","female","F        ","no"
"4322","female","F        ","no"
"4323","female","F        ","no"
"4324","female","F        ","no"
"4325","female","F        ","no"
"4326","female","F        ","no"
"4327","female","F        ","no"
"4328","female","F        ","no"
"4329","female","F        ","no"
"4330","female","F        ","no"
"4331","female","F        ","no"
"4332","female","F        ","no"
"4333","female","F        ","no"
"4334","female","F        ","no"
"4335","female","F        ","no"
"4336","female","F        ","no"
"4337","female","F        ","no"
"4338","female","F        ","no"
"4339","female","F        ","no"
"4340","female","F        ","no"
"4341","female","F        ","no"
"4342","female","F        ","no"
"4343","female","F        ","no"
"4344","female","F        ","no"
"4345","female","F        ","no"
"4346","female","F        ","no"
"4347","female","F        ","no"
"4348","female","F        ","no"
"4349","female","F        ","no"
"4350","female","F        ","no"
"4351","female","F        ","no"
"4352","female","F        ","no"
"4353","female","F        ","no"
"4354","female","F        ","no"
"4355","female","F        ","no"
"4356","female","F        ","no"
"4357","female","F        ","no"
"4358","female","F        ","no"
"4359","female","F        ","no"
"4360","female","F        ","no"
"4361","female","F        ","no"
"4362","female","F        ","no"
"4363","female","F        ","no"
"4364","female","F        ","no"
"4365","female","F        ","no"
"4366","female","F        ","no"
"4367","female","F        ","no"
"4368","female","F        ","no"
"4369","female","F        ","no"
"4370","female","F        ","no"
"4371","female","F        ","no"
"4372","female","F        ","no"
"4373","female","F        ","no"
"4374","female","F        ","no"
"4375","female","F        ","no"
"4376","female","F        ","no"
"4377","female","F        ","no"
"4378","female","F        ","no"
"4379","female","F        ","no"
"4380","female","F        ","no"
"4381","female","F        ","no"
"4382","female","F        ","no"
"4383","female","F        ","no"
"4384","female","F        ","no"
"4385","female","F        ","no"
"4386","female","F        ","no"
"4387","female","F        ","no"
"4388","female","F        ","no"
"4389","female","F        ","no"
"4390","female","F        ","no"
"4391","female","F        ","no"
"4392","female","F        ","no"
"4393","female","F        ","no"
"4394","female","F        ","no"
"4395","female","F        ","no"
"4396","female","F        ","no"
"4397","female","F        ","no"
"4398","female","F        ","no"
"4399","female","F        ","no"
"4400","female","F        ","no"
"4401","female","F        ","no"
"4402","female","F        ","no"
"4403","female","F        ","no"
"4404","female","F        ","no"
"4405","female","F        ","no"
"4406","female","F        ","no"
"4407","female","F        ","no"
"4408","female","F        ","no"
"4409","female","F        ","no"
"4410","female","F        ","no"
"4411","female","F        ","no"
"4412","female","F        ","no"
"4413","female","F        ","no"
"4414","female","F        ","no"
"4415","female","F        ","no"
"4416","female","F        ","no"
"4417","female","F        ","no"
"4418","female","F        ","no"
"4419","female","F        ","no"
"4420","female","F        ","no"
"4421","female","F        ","no"
"4422","female","F        ","no"
"4423","female","F        ","no"
"4424","female","F        ","no"
"4425","female","F        ","no"
"4426","female","F        ","no"
"4427","female","F        ","no"
"4428","female","F        ","no"
"4429","female","F        ","no"
"4430","female","F        ","no"
"4431","female","F        ","no"
"4432","female","F        ","no"
"4433","female","F        ","no"
"4434","female","F        ","no"
"4435","female","F        ","no"
"4436","female","F        ","no"
"4437","female","F        ","no"
"4438","female","F        ","no"
"4439","female","F        ","no"
"4440","female","F        ","no"
"4441","female","F        ","no"
"4442","female","F        ","no"
"4443","female","F        ","no"
"4444","female","F        ","no"
"4445","female","F        ","no"
"4446","female","F        ","no"
"4447","female","F        ","no"
"4448","female","F        ","no"
"4449","female","F        ","no"
"4450","female","F        ","no"
"4451","female","F        ","no"
"4452","female","F        ","no"
"4453","female","F        ","no"
"4454","female","F        ","no"
"4455","female","F        ","no"
"4456","female","F        ","no"
"4457","female","F        ","no"
"4458","female","F        ","no"
"4459","female","F        ","no"
"4460","female","F        ","no"
"4461","female","F        ","no"
"4462","female","F        ","no"
"4463","female","F        ","no"
"4464","female","F        ","no"
"4465","female","F        ","no"
"4466","female","F        ","no"
"4467","female","F        ","no"
"4468","female","F        ","no"
"4469","female","F        ","no"
"4470","female","F        ","no"
"4471","female","F        ","no"
"4472","female","F        ","no"
"4473","female","F        ","no"
"4474","female","F        ","no"
"4475","female","F        ","no"
"4476","female","F        ","no"
"4477","female","F        ","no"
"4478","female","F        ","no"
"4479","female","F        ","no"
"4480","female","F        ","no"
"4481","female","F        ","no"
"4482","female","F        ","no"
"4483","female","F        ","no"
"4484","female","F        ","no"
"4485","female","F        ","no"
"4486","female","F        ","no"
"4487","female","F        ","no"
"4488","female","F        ","no"
"4489","female","F        ","no"
"4490","female","F        ","no"
"4491","female","F        ","no"
"4492","female","F        ","no"
"4493","female","F        ","no"
"4494","female","F        ","no"
"4495","female","F        ","no"
"4496","female","F        ","no"
"4497","female","F        ","no"
"4498","female","F        ","no"
"4499","female","F        ","no"
"4500","female","F        ","no"
"4501","female","F        ","no"
"4502","female","F        ","no"
"4503","female","F        ","no"
"4504","female","F        ","no"
"4505","female","F        ","no"
"4506","female","F        ","no"
"4507","female","F        ","no"
"4508","female","F        ","no"
"4509","female","F        ","no"
"4510","female","F        ","no"
"4511","female","F        ","no"
"4512","female","F        ","no"
"4513","female","F        ","no"
"4514","female","F        ","no"
"4515","female","F        ","no"
"4516","female","F        ","no"
"4517","female","F        ","no"
"4518","female","F        ","no"
"4519","female","F        ","no"
"4520","female","F        ","no"
"4521","female","F        ","no"
"4522","female","F        ","no"
"4523","female","F        ","no"
"4524","female","F        ","no"
"4525","female","F        ","no"
"4526","female","F        ","no"
